API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
33025025040000,9497,390.4891,349.6721,923.5219415831799,806.192045367461,752.459640158721
33025024790000,8636,384.5787,324.3022,682.905891190041,472.182772460635,443.440565822496
33105033180100,10000,477.7393,256.2133,934.164325842696,845.8830432231559,887.894697922058
33023011220000,10088,289.7722,203.9683,676.749478475251,680.232558139534,687.6536959351939
33025020800000,9685,835.3492,636.4882,921.753962049605,903.4833978407,895.914258980974
35051238920000,4688,784.3743,683.7368,129359.15492957746,160302.15534770236,164089.51486697965
05123397200000,3973,965.0995,1254.05,2202.425801709087,2228.592390734723,2242.353659933559
42173369630000,5627,1273.955,844.8807,3076.105641506485,3162.5289923546084,3398.0658142402804
42317401630000,6860,1414.231,1663.359,1445.9627329192542,1501.107594936708,1398.409427182413
42329396880000,4941,2416.916,886.59,1800.951847704367,2268.7729347534228,2138.100961538461
42329389220000,6390,843.8284,831.4171,1342.078503152328,1269.281846971089,1252.2244282667841
42317400160000,9692,1378.819,1279.742,988.5866986339,971.947051326613,982.615446934917
42003457410000,3638,441.9249,624.6237,,,
42301320530000,4301,1546.119,1891.8229999999999,2829.1002687459777,3018.605506086104,3023.670238133087
42235355040000,7390,1706.5279999999998,1486.854,3824.2710037532484,2961.989026741139,2199.196707163247
42389342960000,5004,1432.17,1170.469,11055.697195528535,10056.981908785612,10393.526405451448
42105419490000,8160,1324.7,902.712,3375.668999588307,3255.151580537274,3274.8786860768937
42461394760000,5123,1356.18,650.8073,1851.16067364588,2069.3222969477492,2096.855345911949
30015416500000,4456,374.8604,666.8699,2357.025440313111,2587.8543270133277,2538.938368364802
42383390170000,7144,914.0446,939.3810000000001,1351.7502511397881,1612.854644383987,1705.5424780654819
42235356070000,8241,2073.882,1956.684,3092.457869048715,2665.098555769864,2171.052631578947
42383387870000,7142,1098.108,1045.982,2919.0031152647966,2834.730072110699,2706.9142125480153
30025416670000,4145,1795.846,1727.055,1897.536471235893,1858.706225680933,1840.012355141683
42317397030000,8687,1231.484,1174.5810000000001,1274.8137108792841,1050.26138909634,804.4306335204491
42173368470000,4427,1286.28,1287.4180000000001,1300.4624277456642,1565.214135968852,1849.577849515768
30015425050000,4251,1634.4289999999999,1247.6580000000001,1665.2623131708287,2013.9993046702969,2481.838963677927
30025421280000,4325,1694.81,,6319.417072917747,5707.0611235696615,5704.524329348695
30025417760000,4405,992.3314,1129.4080000000001,1297.981480247818,1336.046050019849,1328.2251239269729
42301320660100,4061,947.3337,1365.501,2109.835763055914,2098.34948810775,2105.151775676211
42109325930000,4386,696.6631,378.7892,5088.884839650145,6125.784256559766,6742.8784072937015
30015414450000,4071,807.678,410.0034,1656.9114669611631,1705.209592906086,1764.304443087532
30025413420000,4396,773.0002,571.768,1268.937820246503,1300.965434014309,1366.756604128756
42383392880000,6353,1525.011,,1805.1162451716339,1771.607653397844,1767.4182854324772
42383381520000,7556,675.0641,973.8776,646.202217441668,658.230370665603,638.615664845173
42389345530000,8057,1322.969,1197.923,4469.059583632446,4409.758618144238,4517.8140548816
42329403150000,4702,1191.346,2522.297,957.1514483311611,1044.973391948172,1194.027136980385
30015425680000,13451,528.6535,291.5522,2061.450559701492,2261.7776152158012,2428.097436889982
42235356610000,8128,1526.308,1371.6870000000001,2822.7593152064446,3037.6184415217076,3400.9861619214253
30015420150000,4192,885.1268,444.9182,2099.35231577661,1866.87699112307,1929.4170004450368
42389349540000,4663,1282.9669999999999,1197.863,3136.169422255248,3139.18618204938,3250.5455036978387
42383387610000,9970,1100.43,1391.106,2071.86876139224,2143.0678466076693,2055.674877508557
42235360560000,10047,951.7748,1581.1070000000002,2481.973275065131,2764.9408141661047,3212.372138334145
42301320150000,4120,648.9526,790.1674,21441.10015568241,22876.700533838473,22766.61723068626
42109326320000,4632,1417.067,1768.924,10644.543277454668,10865.120060030016,11537.643796220213
42371108630200,3300,1304.865,1149.656,1556.409468183215,1303.592869677657,1397.3011363636358
42105421980000,6465,1329.4489999999998,1363.17,3537.662070384852,3811.050477489768,3775.5383765875204
30015427130000,4910,379.3645,600.5391,1123.015315441899,1262.26366888094,1207.043167802661
42235355570000,7544,1126.222,1437.234,13171.510699457041,13401.138211382111,13239.178720407388
30025418970000,4369,3057.198,2156.048,1180.556086740352,1250.490944795985,1246.192006126084
42109326490000,6037,2502.202,2265.79,6880.5605690625325,7317.255155396275,7614.2174184161295
30025412360000,6830,538.1079,0.1577947,817.5324675324671,828.769716088328,786.574207839738
42383383210000,6950,1333.62,1523.027,3444.121795403633,3432.674461766889,3562.954513047198
30015416700000,4337,748.3451,11.65535,1499.161740051177,1665.538062186106,1813.287231415164
30025414340000,6954,1379.096,733.96,1050.826699326393,976.227959697732,997.962648556876
42329389600000,5169,1238.611,1840.382,536.530535781191,580.45938071685,404.59090909090895
42109327410000,5815,936.8331,728.1832,11513.023782559456,11988.137974090838,11613.655913978493
30025415990000,4508,1466.1960000000001,1095.755,1191.047232754313,1450.886741456551,1484.45264215612
42329401720000,7713,,1764.1760000000002,1026.108279642273,995.8944820613369,949.351337650067
42003460260000,3997,204.1335,,396.094839609483,308.432708688245,348.09634809634804
30025412440000,7189,1029.915,878.7502,3206.041535556954,3570.039209656338,3613.5414001876006
42329402000000,7324,1946.855,2497.286,1021.996782560162,897.04457364341,898.0492121564321
42389342670000,7546,1923.799,3349.093,2325.132903517701,1913.744650954844,1984.946415912597
30025414560000,3750,859.3596,586.2276,1530.016604930387,1207.530226740643,1093.605670675986
30025424890000,4473,1609.026,1749.987,2909.022584645447,2810.169039315457,3095.9088139161263
30025420020000,3762,588.2423,846.6173,1034.655277608297,1003.9761083182981,1007.2103715126069
42317395650000,8263,1291.915,1887.767,1664.460046807087,1629.5492978457457,1655.710455764075
30025405010000,6422,704.5851,1019.2710000000001,4650.609694648795,4584.12626061193,4910.576879296999
42461391520000,8642,1016.684,961.7355,1213.379655813201,1303.163674394282,1388.242142025611
42475364990000,4580,579.72,495.667,,,
30015415810000,3872,625.6149,726.2483,8885.990139687756,8261.129136924075,9200.347541653888
30025411390000,4320,884.2233,793.2139,1035.948864182499,1165.9783169850282,1129.1646095439141
42389340570000,4828,1309.463,1088.306,4665.80303165669,4548.169048392335,4412.385654570788
42389348270000,4433,,,1473.35070055622,1519.7999007140938,1533.0200346277509
42301322860000,4865,1601.614,1233.422,5293.490277687455,4464.490921627212,5568.8780205621715
42495335570000,3388,1045.428,1049.719,2020.0720535254761,2048.47986852917,1951.502472422974
42301321330000,4228,1232.1480000000001,1574.514,3069.4388373031893,3228.0611027130244,3110.7133347140443
42329401130000,9510,1160.9289999999999,1569.979,1165.3027823240582,1281.579652593368,1405.6800416883789
30025413080000,4340,1349.5610000000001,1239.369,7487.289678782138,6502.402943605916,5997.452850639497
42389337880000,4425,1479.003,1165.497,2414.411964649898,2512.420874947249,2572.446764183425
42173365620000,4259,,899.6249,1280.038143674507,1326.255063213452,1405.629882374068
30025415820000,3478,620.3889,396.5642,842.964269960299,932.785763175906,1094.606641408513
30025419210100,4362,1431.905,1317.195,1250.9932521914611,1219.084249084249,1061.876952329213
42461395250000,4730,1386.527,1513.6970000000001,1752.8943016087799,2202.386065378191,2474.926140505697
30015416930000,4951,666.8652,592.7806,5088.554844470903,5164.082687338501,5415.208572985408
42383389410000,7515,1174.47,1488.67,4060.142402666262,3707.933064766036,3611.22492991158
42329399800000,9811,1211.1589999999999,1236.32,1096.67268807179,1289.6418539325841,1360.732798048582
42389346330000,9883,,,5931.7800643669825,5798.311079032841,5761.012668927843
42301324280000,3180,1903.24,2119.478,3049.319673950965,3085.14091781024,3172.300548551631
42431334200000,6356,847.7618,,3377.1569433032037,3702.6060296371993,4454.584040747028
30015411170000,4026,561.992,473.5677,5099.884692995099,4617.48195669607,4822.184613619413
30025418520100,4077,1609.872,1650.985,3811.0751477624544,4114.705765169927,4675.009788861781
42475365450000,4104,583.9926,1179.619,,,
30025411670000,4400,870.4312,778.9013,1042.912137681159,1051.972977122677,1041.8408948358772
42383391020000,7142,1420.001,1159.145,1847.112860892388,1852.060687089461,1731.387626703949
42383393690100,10080,1105.3239999999998,1383.486,3078.122221563629,3497.367161321206,4010.6836977955672
42389341240000,3940,1666.2779999999998,,2786.4435969984,2834.093264248704,2804.090441932168
42317393570000,5590,2047.453,828.3428,816.719791364821,693.754080522306,605.065482672921
30025423400000,3314,1475.576,1404.849,2352.536203212787,2665.675135319646,2826.3339731285982
42495335250300,2561,1071.007,1073.214,758.156840297653,679.807991466287,643.473917076999
30015412210000,4180,594.9358,326.851,1378.43295638126,1468.409586056644,1684.546615581098
30015410470000,4394,578.6442,432.0744,4499.014584154513,4453.108133849768,4626.623701039168
42383384710000,3855,2972.388,2196.909,2413.09293116522,2652.423938482113,2789.301465357803
30015414990100,4412,570.9852,795.4258,1689.742707168057,1568.556099836715,1677.462251923174
42105420310000,5680,1087.112,1113.0839999999998,3806.659358728418,4673.743617307176,4825.510923185341
42389339270000,4812,1233.782,1241.813,12655.148819705779,10587.645357780102,11413.563829787234
30015422400000,4620,1697.195,822.6560000000001,1173.775528646303,1302.798568174422,1381.2009370761568
30015420090000,9058,228.1955,538.3365,2365.758365057102,2477.502393362408,2447.270401444749
42301325100000,4751,2046.691,1260.3010000000002,2946.177894930423,2846.493104696705,2935.856420030404
30015410570000,4826,550.8589,640.6763,4728.991876414968,4353.665604172703,3786.131349144835
30015424330000,6351,1492.1789999999999,285.3876,1532.8,1842.638963619055,1996.369781560993
42235359240000,8382,1639.05,1314.443,1602.277081394712,1727.71305559073,1841.0443060124578
30015421850000,3842,523.0721,362.7106,1385.0267379679142,1468.817596622449,1538.366852627608
42371335390100,2785,1348.912,1163.9569999999999,4861.242685984954,5376.692080286292,4776.820954431288
42389348640000,7283,1569.246,1759.44,1018.702767357146,912.0278190639101,888.870014910442
42301325200000,4198,1566.388,1523.131,1528.0256902160309,1512.7429897587658,1715.9576202118978
30025416250100,4364,1551.775,0.0002311604,1087.790920827663,1080.077251473876,1147.947074878367
42461390390000,10180,1309.111,1921.567,2775.3262743166697,2254.8303825193602,2045.417740154582
30025409300000,4516,1994.3129999999999,1776.99,3556.741675259295,4409.30179925314,5317.123705057891
42301319760000,4247,683.8134,596.1767,2370.626349892008,2269.497360569198,2346.159813809154
30025409460000,6868,776.7734,576.599,1671.153099521159,1613.1901262483511,1565.028427037271
30025415420000,9394,539.1899,0.1798438,1448.636221130734,1459.80970665462,1488.780729252598
30025424520000,4189,1684.766,1739.535,908.929477422628,913.799041034199,970.3377883042909
42461396380000,9547,989.4415,789.3169,986.191356598104,937.819978568877,958.819281853788
42383384870000,7082,1111.295,1338.9229999999998,2677.371172516803,2852.772743747734,3042.1241317499434
42173363800000,7367,,,1703.113840879874,1824.6149929998721,1784.318716985935
42389336610000,4000,1410.142,1807.611,955.160796324655,909.883220228047,947.136765852092
30025408430000,3941,839.3516,688.4744,984.933663143692,1189.055450443894,1088.8575458392102
42105420040000,6502,1239.6589999999999,1324.839,3092.7613941018762,3104.97198382864,3127.7743840358366
30025415390000,3936,867.1136,651.0396,822.1607647447839,923.862998315553,996.3513972168789
42461389720000,8942,1116.392,1051.259,2746.429381092722,2030.715421303656,1867.69953868918
42235352990000,7505,2103.87,1911.358,1499.472016895459,1412.504401187063,1551.833900021702
30025424110000,4832,1943.793,1796.6879999999999,5003.277206464007,4921.632104571969,5331.196631738297
42105419510000,7701,1332.396,952.7527,7809.684684684684,7763.894523326572,7967.36329802462
30015420500000,4120,642.6396,,7585.216718266252,8572.498029944838,9774.45806608752
30025416480000,4366,940.2672,680.6105,1402.7792399199911,1521.48588410104,1537.4006321233592
42109325170000,4495,699.6767,479.7181,5544.0586378470925,6409.723665073759,6864.418099849724
42461395990000,9864,1117.139,1582.0439999999999,1012.290310060804,1004.7186689328199,1000.505337628703
30025422660000,3937,998.5404,683.6964,912.20822144185,1008.8626292466761,1061.556087907509
30025406040100,3758,780.8016,622.6152,495.183296281766,533.001584472172,533.7181446060399
42329388480000,4682,1151.123,1138.131,2105.114969497888,2134.8243618903202,2279.9527837891
30015429140000,4366,1563.0420000000001,1287.7730000000001,1167.700792830058,1160.944951520702,1229.928162668939
30015427480000,4819,893.8031,485.3726,1588.749587594853,1699.9003984063738,1798.964818843297
30015406060000,4416,493.85400000000004,534.063,16690.18743109151,17475.875118259224,17242.465753424654
30015418150000,4165,768.2672,558.1697,635.48483045806,570.945803235753,544.751709782931
42235357480000,7670,1088.747,1171.181,1214.090876462565,1247.063481589019,1164.839933144767
30025424280000,5290,801.3396,894.4064,980.4317942912579,1008.7634846577299,1017.7265762882789
30015413060000,3922,532.3814,420.4532,2290.4853128991062,2698.276516589476,2838.821398124467
30025418430000,3918,1731.219,1799.185,1534.481900114524,1780.344521616742,1991.74108175635
30025419720000,4180,959.6449,736.9341,2672.401578787572,2576.857936454169,2455.476972768279
42383384910000,5352,1858.486,1830.067,2317.067129056229,2563.362858132515,2011.1421694230912
30015417610000,4413,787.0348,675.8485,7941.535332994406,9301.017354877318,10126.566724010812
42461392750000,7513,1153.99,1099.356,841.858569390666,825.802086671651,812.827191376331
30015397330000,2877,615.2040000000001,465.6171,1876.8446943078,2189.307260245475,2260.1301390121257
42329393180000,4485,1331.7089999999998,2001.266,1377.6116120519018,1564.8067168095151,1725.940025379015
42105420110100,7511,1318.95,843.4233,2458.083832335329,2491.679748822605,2574.814019480021
35017246120000,4720,639.3398,1095.569,19603.161298048137,26150.408580183863,29803.185437997723
33061026700000,7483,249.30900000000003,162.0475,666.950959488272,657.181311286291,698.8892833595371
35073249400000,4871,92.66154,328.593,846.517119244391,843.61930021422,815.75699396599
05123378640000,7211,794.8286,1166.636,3366.877515813686,3484.206842243415,3717.295489356381
33025021140000,9385,395.9413,420.6163,1076.001669449081,1126.199159136837,1139.1660697329621
33105036320000,9479,363.0451,325.6189,2490.12464046021,2402.1347736625507,2101.969275183008
33053042140100,10034,406.2054,382.6266,2542.707456263448,2351.266601082144,2218.576598311218
33025026560000,9800,206.2862,253.7341,619.061846429638,598.090849242922,603.64702051449
33105033070000,9301,476.2373,393.5928,1131.817089773364,1120.7981027015871,1164.9378869255052
33105032810000,9440,415.2895,361.81199999999995,1295.8003651856359,1308.797789037309,1300.983499959359
35073249630000,4790,651.0834,2253.87,4729.61529155577,5222.841432605141,5400.883218842001
33105034690000,9697,498.1225,417.3987,2020.314075781587,2156.715085129182,2266.3154316791292
05123397570000,3909,,,3626.880499574226,3058.168041007354,3377.0834449863332
35137271160000,7734,823.0592,882.2994,104956.19524405508,109026.67984189725,109934.26916221033
33025022170000,9659,200.7911,255.0121,491.06275500291395,498.89436525909105,439.115600362395
35051237330000,4584,1320.1670000000001,918.8171,1700.255918106206,1589.687257689325,1613.908022690437
33025027970000,9855,446.3679,299.2636,636.34143959371,832.81679841209,824.8665141113651
33105032020000,11640,370.746,357.9112,2001.492690961498,1964.893474474072,1986.534625249358
33105033580000,9591,371.5253,865.0265,556.4933297032389,561.6958376725901,507.498190092046
33053051200000,8987,359.6221,243.8384,559.549037890989,609.051950981129,746.259390327186
33025025100000,9723,381.0778,255.0291,644.847008677119,569.8164124790441,611.52165026257
33025021380000,9928,334.12800000000004,253.3002,653.707703383729,781.535025128746,785.044986247727
33053051750000,9404,377.6183,268.6696,555.5181534022599,835.4782211392011,807.8989869329021
33105033060000,9196,402.1779,395.0901,1106.958666567007,1080.806870381465,1096.1818545278
33053062460000,8649,302.3492,271.8524,1868.9823988809878,1870.218643194906,1569.226772880768
33105034860000,9885,975.0319,757.7888,948.470653072471,893.245288210207,830.5706733011971
33105034530100,4741,445.6592,418.8043,2092.315965583173,1955.9649996443052,1912.953451474977
33025026550000,9570,423.2816,295.9293,940.335866745551,795.4944273179981,649.58287473481
05123401710000,5226,,,2307.2367760714637,2288.636242894331,2437.601357722044
33105032870000,10165,387.1851,297.4276,1854.381220873367,1525.75355302202,1458.209644435648
05123393390000,6737,844.5954,1069.214,2338.682088458092,2557.411076516652,2778.4468224202587
33105036710000,9594,369.8348,322.7017,1281.825176066757,1312.997347480106,1603.075933765607
35073248840000,4323,447.1162,1937.879,3764.606026312066,4528.855588261527,4708.266143167636
35073249880000,4229,141.0318,488.407,1804.750261962975,2986.028641285365,2554.355165428764
33023011250000,9499,200.775,331.0367,742.329788534408,751.121874777405,778.398510242085
05123381750000,3984,948.3760000000001,508.0642,2076.514346439957,2242.576748867639,2477.578149943401
33105037870100,7850,594.7201,860.6464,648.416886543535,637.2358584966739,656.696407933059
05123376260000,3429,977.0005,567.9922,1297.577580747308,1137.3390557939908,1214.559633914472
33061032360000,8259,1736.001,721.7424,971.6809775429319,987.681294161398,869.405512818582
05123415350000,9148,944.2687,842.579,3076.087923823084,3469.6892381486964,3831.430039119611
05123390240000,6946,1062.718,585.21,2631.588163193836,2996.168849261632,3341.0582826162063
05123413850000,6609,,,5457.785087719298,5808.783093722995,6287.923330197554
33061031040000,10026,347.3727,222.3786,1485.094762849062,1400.8082292432032,1400.428425909281
05123390000000,5953,829.0036,1192.642,9877.934272300468,10065.850277264324,10526.768877592851
33023012540000,9602,312.2033,304.0711,306.80109666578204,310.111204560321,318.864656604573
33061029600000,10228,239.6041,166.0844,1025.361837737352,1000.6390496955111,990.472560975609
33053060400000,9682,370.8903,1060.8419999999999,829.79302832244,969.8231519129961,903.603845122745
33025025590000,8709,462.0053,1111.888,594.134708346761,603.779398171921,550.461290209422
33061035890000,9695,359.8925,219.97099999999998,790.071329015331,872.854620705623,913.32627772633
33105037480000,9351,302.4334,197.8426,1868.0577594414472,1730.969569587864,1682.860674311611
33105037470100,10111,262.9893,258.1474,2455.43185621771,2110.220358493668,1994.1249538389231
33061032020000,9552,493.5536,456.2571,1184.596048859039,1135.15296445947,1084.323005467693
05123366550000,8927,1354.9,818.7085,2137.530141233207,2198.107139575484,2189.87660538907
05123404510100,9286,,,1079.328550155678,1216.93325130729,1302.8769615647032
35073250190000,4112,323.0826,1388.41,4209.670696123384,4094.2216472617497,4062.668918918918
35017246300000,4620,1985.229,1645.009,32188.92702581704,35872.20336032036,37507.906507906504
33053046060000,10056,332.6476,345.7386,1873.4475160256409,1871.9730284374082,1941.437425708948
33053051280000,10328,388.2076,240.9078,873.487068416358,1032.409698169223,944.978108867542
33053051530000,10415,341.25300000000004,233.8519,2440.644046211225,2542.198466418562,2104.659534214007
33105037540000,9420,590.0862,575.5485,1623.365172667156,1621.725397906731,1650.8365981947659
33053059550000,9169,392.4388,225.4442,1013.905118018228,961.2294538217731,1001.900366499253
33053051570100,7000,375.7927,227.7487,1115.550116458094,1175.1007106323261,1338.642171932293
33105031340000,8936,409.2346,421.9073,1394.8717948717942,1354.228571428571,1312.413547800656
33105032130000,9479,358.3561,815.9537,1580.559695313793,1343.001963024816,1411.2426035502951
33053051730000,9230,353.721,391.0176,1120.293056079297,1058.651779125356,1027.275167785234
05123397540000,3914,,,2934.290843806104,2432.6507608491447,2710.131162369968
35073250440000,9980,1973.0320000000002,1475.58,2135.911602209944,2447.281825351499,2770.793183343799
35017247880000,11787,1162.64,852.5716,2711.869063505769,2539.786545534942,2723.72169520397
33053056500100,4244,652.3123,406.4849,2090.25222452666,1635.968335377411,1517.4911561569988
05123372140000,3932,1135.145,703.3616,2681.100768919465,2563.68754398311,2674.122214719783
33061030450000,8223,237.9012,200.1019,881.0511756569839,875.162289024268,908.543565825736
35073250320000,4810,,1028.91,0.0,0.0,0.0
33061031370000,10250,245.3468,165.6831,805.905773059057,870.224692637429,899.160280151076
33105037580000,9290,768.7709,1212.743,946.4959448620061,917.3669467787109,847.002315122807
05123364270000,3991,1084.427,,2726.8422865013767,2726.138876603272,2800.716141707332
33053065550000,10225,428.3119,295.4969,1680.159040542302,1675.6670224119532,1613.967887501311
33025025360000,10088,503.2365,233.3058,644.6797781139679,578.837742137054,592.303593179049
33105028320000,10087,399.52099999999996,624.1698,919.2905540055791,1346.367435735959,1161.071885709566
35051237550000,8567,796.8864,1957.316,2962.583290620194,2940.3075328265368,2949.336478914774
33061028120000,10096,467.6514,378.9979,1296.834457706279,925.6431754997569,1023.9217107647689
33053060490000,9512,386.3253,372.089,1997.953789751897,2139.975004463488,2090.461752572195
33061029770000,9806,322.0887,266.5679,2092.309460857569,1924.2818300035462,1940.645754145607
05123388260000,6840,551.4765,862.7798,3380.2274041241085,3546.4924857947,3821.613335888101
33061030010000,6348,452.11400000000003,424.6577,1278.558205379505,693.7895172250779,457.471264367816
33053055760000,9216,388.6279,276.2405,2437.76672972854,2110.964332892998,2537.691591462541
05123377910000,4561,825.6656,1056.105,2313.133811526094,2685.2608800192347,2974.2565468264534
33053062050100,7556,383.124,340.3166,1192.414809960681,1215.835952701691,1189.064895247828
33053060210000,9346,423.4527,405.0294,661.10108303249,718.665750383253,655.5133374689821
33053066050000,9628,1029.775,424.5674,1697.801376009572,2492.511249916045,2705.01712673786
33053049320100,6680,344.1293,324.6122,1265.295121732099,1290.654266815115,1267.840510932718
05123411160000,9362,,,2667.514627321292,2521.972723515635,2568.702290076335
33025027430000,10002,431.4585,345.6352,1617.878192534381,1653.9089347079032,1299.874028328263
05123379250000,4392,1003.5939999999999,580.3087,2409.726939274555,1831.908222887273,1878.6226995520528
35051238990000,7671,908.5189,1899.305,3025.1521661296088,3044.2979197622585,3090.399922968288
33061034990000,7642,411.1358,375.1828,1164.193302891933,1415.1212553495002,1370.835670218732
05123392400000,8855,1122.724,882.674,2372.7325921591573,2123.9018479248707,2377.722323049001
05123379790000,4002,735.4607,574.239,3966.625121174352,3670.886075949367,4034.414730381411
35073251040000,9801,1520.1429999999998,860.4172,6913.645833333332,7427.522226517201,7745.265390636836
05123412140000,4091,999.2788,683.7073,1639.127486437613,1858.143858143858,1971.795746616626
05123387300100,6963,608.1478,1105.099,846.1328976034849,824.4274809160299,853.4158288218609
33105036960000,9340,825.1506,735.1152,1060.490797546012,1014.4269138682539,1003.988690295869
05123412170000,4150,1011.8560000000001,698.8211,1265.595368799281,1559.683989630909,1678.8008565310488
33025024510000,10135,372.619,350.6867,1277.575809417903,1285.4391119817171,1087.559307412656
33053052270000,9788,387.6194,225.1767,746.926130312711,1067.855815681902,827.463874707969
33025021120000,9460,369.7021,407.9888,1653.846153846153,1582.487043527755,1406.73144257703
05123382380000,4420,1001.737,811.2285,14061.675518245675,13942.523450432223,13884.303283884872
33053050510000,8964,362.5298,360.2917,2646.580027359781,2811.413578222367,2945.2185262266744
33025023580000,9515,864.2496,657.4098,787.696924231057,767.404067938771,767.404067938771
33053051000000,9501,365.0577,226.99,1492.5792218210988,1534.05954670904,1638.8251202868012
33053057520000,4565,380.7101,377.2703,1529.0688755944159,1536.774080098474,1236.025251038498
33025026050000,10023,399.7967,186.5327,662.765534602305,657.668166416708,658.811057653102
33025015580000,10071,501.5557,598.6282,960.0539967776109,969.9958302362261,964.394212656807
05123376840000,4038,913.0582,1229.688,1357.263170122553,1289.811752734673,1088.727638479775
35017246140000,4659,773.9885,1224.0439999999999,47313.43843843844,45818.45965770171,47095.136778115506
05123374830000,4162,1010.128,1424.6070000000002,1029.710947728875,1010.0856227346741,1019.7467185034061
49021210610000,9177,1125.646,469.0705,692.196647686261,799.360241339852,888.240769469438
05123412190000,4238,979.6992,670.6958,1450.55322068788,1615.958360163125,1750.190985485103
05123395880000,5203,827.9899,1171.362,3111.10025405511,3056.865115341996,3077.61269565846
05123399750000,4786,805.9642,1133.333,16401.958041958038,15551.844830100628,17443.094769096082
05123386610000,3981,962.0844,688.8563,2662.030831099195,3043.3105044853855,3331.138503943036
33061028110100,4593,486.6042,362.7128,1091.3728914832,1097.874615693089,1136.336961665877
33053063180000,9811,1388.003,718.9675,1400.801858274731,1357.624807091842,1373.278165675372
33061036500100,8911,249.8864,176.3118,1129.909365558912,1112.338987822904,1111.883134490238
35051238800000,4912,848.7277,1336.99,1870.233196159122,1892.836828334154,1993.393592614091
33053059220000,9763,409.2718,1160.281,1715.330801519088,1623.923278873483,1635.2235232283108
05123378740000,5688,930.9002,880.7548,2186.134067952249,2134.920634920634,2059.9728168535503
05123378820000,5221,527.1524,788.3907,2839.055951768252,3176.010711817553,3371.602063931537
05123380370000,4052,,,2446.973145197997,2526.109477810443,2385.5107365041126
33061033830000,7992,493.8439,536.5582,1027.287078102683,1029.712015888778,984.830930890475
05123411490000,8955,865.3651,576.4061,1982.976335235244,1902.329222939909,1989.096797409139
05123380650100,7402,858.5989,829.1979,1259.9495243642011,1519.9951673311582,1568.745180125592
05123390870000,4010,,,2223.832528180354,2239.3086638599602,2319.8962950572877
05123411660000,9226,,,2100.847799757771,2153.959756322687,2209.766733577905
05123390900000,3973,,,2942.975051585068,2661.6534150780717,2865.474731454112
35051238140000,4415,1228.8010000000002,1533.4370000000001,2260.086121232196,2318.447340223289,2403.012464548726
35011234950000,10150,1524.266,942.7399,2330.577658365195,2506.706535668517,2536.698232939568
35017246970000,10105,1619.3929999999998,1403.1770000000001,3819.2021636240697,2471.059322033898,2968.3656100459257
35049250270000,11066,1075.879,859.7921,3119.6379378197557,3614.3486076015306,3582.036175710594
05123398620000,4362,974.5406,673.8672,1951.483602290473,1963.514338010982,2059.468739567933
33105035710100,6997,835.9989999999999,747.1815,2089.310929116068,2081.041906467152,2153.595481207907
05123393060000,6402,,,1503.3187938554902,1371.601208459214,1383.168278973731
05123368920000,6312,636.3546,371.4175,2734.48208341492,2437.277859084256,2149.554065010687
05123350770000,4038,651.1269,526.2178,2034.171412696207,2170.371498172959,1993.642853420874
05123398890000,4157,1001.82,692.2056,3081.186912634876,2543.1317002721757,2326.3666320588627
33053051790000,9943,354.7621,320.5674,1331.400727811015,1259.5560622317591,1258.464186968542
33025021150100,8990,382.5354,364.5946,1642.3251433952569,1632.147814412815,1450.890758482063
33053050220100,7371,208.5378,160.8882,1534.470395410776,1529.2682200993952,1534.4337203338462
05123392570000,5910,,,2328.617069831127,2390.906220397852,2553.345913775584
33105034780100,10908,546.3167,463.3235,1914.099568019262,1607.665734495805,1366.72089240065
33105040080000,7333,388.3277,960.1117,1435.019945412555,1366.937191249117,1250.883814255685
33053063570000,10070,392.1836,293.8116,1617.0961347869172,1696.7314297981961,1772.4769218834838
05123383370000,5365,609.1011,874.5903,2538.488857320429,2864.0806353084913,2942.6788990825676
05123391020000,4401,597.3173,2181.4629999999997,3465.836623139993,3456.293014793133,3325.8163234988265
05123397270000,4080,1271.989,784.8698,1436.860974638162,1661.990001612643,1743.879005764581
33105037930000,8840,297.7552,246.2713,2026.34178465591,1892.3385077616422,1658.9912280701749
05123386220000,9045,975.7487,598.5647,1585.0657894736842,1605.989320787125,1647.150156677864
33053061530000,9291,440.1811,279.0327,1461.3870833084852,1407.1412086644018,1338.213664928466
33013016870100,9224,817.4894,467.2823,995.6818498398101,1058.099674782455,1036.562631547296
05123394940000,4722,493.5165,844.4155,1958.386732001507,2177.98157162726,2362.960890381147
33053049830000,9178,363.7879,469.9403,996.577523081821,957.7578607111369,937.16791222083
33053048940000,9171,331.86400000000003,336.1803,1151.477026823008,891.352983947648,1137.0280760118949
33105034620000,6572,538.7221,355.7977,1502.221740544055,1407.431011407813,1347.858315243289
33105038040000,9230,267.2769,163.9718,1833.037300177619,1523.5077097720168,1156.947378087978
33025028240000,8548,276.2445,259.1672,1527.6585598474012,1488.083541532156,1473.602867062381
33023012290000,9872,198.4101,219.8468,555.293597583437,547.9882737817051,604.335954206007
05123392600100,6267,,,1394.724785653511,1552.2771477852389,1621.498247425481
33105034290000,10101,360.6782,681.8489,533.9493091463929,456.951871657754,525.4622612913
33025022350000,1635,73.03886,76.96871,921.954608615099,921.972678860847,950.035898440049
33061025960000,8527,1554.422,1014.8489999999999,432.98079807980696,397.663817663817,378.82412354145
